Game ID,Game Number,Date,Time,Season,Gametype,Map,Landing Site,Death Site,Landed Hot Zone,Legend Selected,Legend Selection Number,Second Legend Selected,Third Legend Selected,Partied Up?,Jumpmaster,Damage Done,Teammate 1 Dmg Done,Teammate 2 Dmg Done,My Rank,Teammate 1 Rank,Teammate 2 Rank,Higher Level Spotted?,Has Low Level TM (<500),TM 1 Ranked Badge,TM 2 Ranked Badge,TM1 Kills Badge,TM2 Kills Badge,Survival Time,Teammate 1 Survival Time,Teammate 2 Survival Time,Kills,Teammate 1 Kills,Teammate 2 Kills,Knockdowns,First Legend Death,Second Legend Death,Third Legend Death,Squad Placed,Revive Given,Teammate 1 Revive Given,Teammate 2 Revive Given,Respawn Given,Teammate 1 Respawn Given,Teammate 2 Respawn Given,Teammate 1 Console,Teammate 2 Console,Died Phase 1,Primary Weapon 1,Primary Weapon 2
GID-882,882,6/30/2021,20:41,9,Ranked,Olympus,Gardens,Gardens,,Horizon,2,Lifeline,Octane,,,355,191,105,Gold 1,Gold 3,Gold 1,,,,,,,04:33,03:49,03:52,0,0,0,0,Horizon,Lifeline,Octane,11,0,1,0,0,0,0,PS4,PS4,FALSE,Hemlok,Mastiff
GID-883,883,07/01/2021,19:52,9,Ranked,Olympus,Gardens,Turbine,,Horizon,1,Mirage,Octane,,,"2,161","1,204","1,601",Gold 1,Gold 2,Gold 2,,,,,,,17:31,17:31,17:31,3,3,2,5,Octane,Horizon,Mirage,2,0,1,0,0,0,1,PS4,PS4,FALSE,R-99,G7-Scout
GID-884,884,07/01/2021,20:15,9,Ranked,Olympus,Bonsai Plaza,Hammond Labs,,Bangalore,2,Bloodhound,Lifeline,,,315,148,432,Plat 4,Plat 4,Plat 3,,,,,,,11:59,10:15,10:29,1,0,1,1,Lifeline,Bloodhound,Bangalore,7,0,0,0,0,0,0,PS4,PS4,FALSE,Alternator,Hemlok
GID-885,885,07/01/2021,20:31,9,Ranked,Olympus,Hammond Labs,Hammond Labs,,Bangalore,2,Wraith,Octane,,,733,836,617,Plat 4,Plat 4,Plat 4,,,,,,,11:39,11:39,10:14,1,0,3,2,Octane,Wraith,Bangalore,6,0,0,0,0,0,0,PS4,Xbox,FALSE,R-99,G7-Scout
GID-886,886,07/01/2021,20:46,9,Ranked,Olympus,Hydroponics,Hydroponics,,Bangalore,3,Bloodhound,Octane,,,201,84,99,Plat 4,Plat 4,Plat 4,,,,,,,02:34,01:46,04:08,0,0,0,1,Bloodhound,Bangalore,OCtane,17,0,0,0,0,0,0,Xbox,PS4,TRUE,Bocek,Bocek
GID-887,887,07/01/2021,20:52,9,Ranked,Olympus,Estates,Estates,,Bangalore,1,Octane,Rampart,,,45,350,145,Plat 4,Plat 4,Plat 4,,,,,,,00:57,01:37,01:38,0,1,1,0,Bangalore,Rampart,OCtane,19,0,0,0,0,0,0,PS4,PS4,TRUE,Mozambique,30-30 Repeater
GID-888,888,07/02/2021,22:18,9,Ranked,Olympus,Oasis,Oasis,,Horizon,3,Bangalore,Loba,,,468,116,283,Plat 4,Plat 4,Plat 4,,,,,,,03:52,03:52,03:52,1,0,2,2,Bangalore,Loba,Horizon,14,0,0,1,0,0,0,PS4,PS4,FALSE,R-99,30-30 Repeater
GID-889,889,07/03/2021,08:53,9,Ranked,Olympus,Hydroponics,,,Bangalore,1,Octane,Rampart,,,"1,451","1,829",681,Plat 4,Plat 3,Plat 4,,,,,,,21:04,21:04,21:04,5,5,3,6,,,,1,3,1,0,1,0,0,Unknown,Unknown,FALSE,R-99,Triple Take
GID-890,890,07/03/2021,09:21,9,Ranked,Olympus,Hydroponics,Orbital Cannon,,Bangalore,2,Bloodhound,Valkyrie,,,"1,280",946,"1,253",Plat 4,Plat 4,Plat 4,,,,,,,17:11,14:22,17:34,7,0,5,7,Bloodhound,Bangalore,Valkyrie,3,0,1,1,0,0,0,Xbox,PS4,FALSE,Volt,Flatline
GID-891,891,07/03/2021,10:35,9,Ranked,Olympus,Rift,Energy Depot,,Revenant,2,Wraith,Mirage,,,204,522,401,Plat 4,Plat 4,Plat 1,,,,,,,09:03,08:58,09:03,0,1,0,0,Mirage,Wraith,Revenant,8,0,0,0,0,0,0,PS4,PS4,FALSE,Flatline,Havoc
GID-892,892,07/03/2021,10:46,9,Ranked,Olympus,Gardens,Gardens,,Revenant,2,Pathfinder,Loba,,,413,222,20,Plat 4,Plat 4,Plat 4,,,,,,,03:56,03:57,03:07,0,0,0,1,Pathfinder,Loba,Revenant,17,0,0,0,0,0,0,PS4,PS4,TRUE,Volt,Flatline
GID-893,893,07/03/2021,10:53,9,Ranked,Olympus,Grow Towers,,,Bangalore,3,Wraith,OCtane,,,"1,855",830,"1,993",Plat 4,Plat 4,Plat 4,,,,,,,10:45,19:45,19:45,5,1,10,5,,,,1,5,0,0,0,0,0,Unknown,PS4,FALSE,R-99,G7-Scout
GID-894,894,07/03/2021,11:16,9,Ranked,Olympus,Rift,,,Bangalore,1,Wraith,Rampart,,,"2,012",929,643,Plat 4,Plat 4,Plat 4,,,,,,,19:52,19:52,19:52,4,3,3,4,,,,1,0,0,1,0,0,2,PS4,PS4,FALSE,Volt,G7-Scout
GID-895,895,07/03/2021,11:47,9,Ranked,Olympus,Docks,Boxing Ring,,Bangalore,1,Wraith,Rampart,,,225,273,29,Plat 3,Plat 3,Plat 4,,,,,,,05:27,05:27,05:27,0,0,0,0,Bangalore,Wraith,Rampart,14,0,0,0,0,0,0,PS4,PS4,FALSE,Havoc,G7-Scout
GID-896,896,07/03/2021,19:21,9,Ranked,Olympus,Rift,Estates,,Bangalore,1,Caustic,Valkyrie,,,"1,244",980,999,Plat 3,Plat 3,Plat 3,,,,,,,19:56,20:30,20:30,4,3,2,4,Bangalore,Caustic,Valkyrie,2,0,1,0,0,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-897,897,07/04/2021,09:47,9,Ranked,Olympus,Hydroponics,Power Grid,,Bangalore,3,Bloodhound,Caustic,,,"1,059","1,678",898,Plat 3,Plat 3,Plat 4,,,,,,,17:12,17:16,17:16,2,3,2,3,BAngalore,Bloodhound,Caustic,4,2,0,0,1,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-898,898,07/04/2021,10:08,9,Ranked,Olympus,Hammond Labs,Boxing Ring,,Bangalore,3,Bloodhound,Wraith,,,262,238,828,Plat 3,Plat 3,Plat 3,,,,,,,07:47,07:47,06:05,0,0,0,0,Wraith,Bangalore,Bloodhound,9,0,1,0,0,0,0,PS4,PS4,FALSE,Volt,Wingman
GID-899,899,07/04/2021,10:21,9,Ranked,Olympus,Hydroponics,Icarus,,Bangalore,2,Valkyrie,Horizon,,,992,936,"1,266",Plat 3,Plat 4,Plat 3,,,,,,,21:40,21:39,21:51,1,1,2,1,Bangalore,Valkyrie,Horizon,2,0,0,0,0,0,0,Xbox,PS4,FALSE,R-99,Flatline
GID-900,900,07/04/2021,11:05,9,Ranked,Olympus,Gardens,Energy Depot,,Bangalore,2,Octane,Fuse,,,718,534,551,Plat 3,Plat 4,Plat 4,,,,,,,09:34,09:59,10:47,2,0,1,2,Bangalore,OCtane,Fuse,10,2,1,0,1,0,0,PS4,PS4,FALSE,Volt,Spitfire
GID-901,901,07/04/2021,11:21,9,Ranked,Olympus,Oasis,Turbine,,Bangalore,1,Bloodhound,Lifeline,,,"1,563",453,756,Plat 3,Plat 4,Gold 4,,,,,,,10:16,10:40,10:06,4,4,1,4,Lifeline,Bangalore,Bloodhound,6,1,0,0,0,0,0,PS4,PS4,FALSE,R-99,Flatline
GID-902,902,07/04/2021,11:35,9,Ranked,Olympus,Hammond Labs,Hammond Labs,,Bangalore,1,Revenant,Valkyrie,,,775,"1,082","1,174",Plat 3,Plat 4,Gold 1,,,,,,,14:38,18:34,13:19,2,2,2,2,Bangalore,Valkyrie,Revenant,2,0,1,1,0,0,2,Xbox,Xbox,FALSE,Volt,Hemlok
GID-903,903,07/04/2021,12:05,9,Ranked,Olympus,Hydroponics,Carrier,,Bangalore,3,Wraith,Octane,,,413,423,495,Plat 3,Plat 3,Plat 3,,,,,,,17:36,18:46,13:25,0,0,0,0,Octane,Bangalore,Wraith,2,1,0,0,1,0,2,Ps4,Xbox,FALSE,R301,30-30 Repeater
GID-904,904,07/04/2021,12:28,9,Ranked,Olympus,Rift,Rift,,Bangalore,2,Gibraltar,Wraith,,,229,172,14,Plat 3,Gold 2,Plat 4,,,,,,,02:37,02:36,02:35,0,0,0,1,Wraith,Bangalore,Gibraltar,17,0,0,0,0,0,0,PS4,PS4,TRUE,Spitfire,Alternator
GID-905,905,07/04/2021,12:32,9,Ranked,Olympus,Bonsai Plaza,Solar Array,,Bangalore,3,Valkyrie,Wraith,,,690,834,466,Plat 3,Plat 4,Plat 4,,,,,,,08:03,08:02,07:52,4,0,4,4,Wraith,Bangalore,Valkyrie,8,1,0,1,0,0,0,Xbox,Xbox,FALSE,R-99,G7-Scout
GID-906,906,07/04/2021,12:44,9,Ranked,Olympus,Gardens,Turbine,,Bangalore,3,Octane,Bloodhound,,,518,517,681,Plat 3,Plat 3,Plat 4,,,,,,,10:33,10:32,09:49,1,2,2,2,Octane,Bloodhound,Bangalore,9,0,0,1,0,0,0,Xbox,Xbox,FALSE,Volt,Flatline
GID-907,907,07/04/2021,15:04,9,Ranked,Olympus,Hydroponics,Estates,,Bangalore,1,Octane,Revenant,,,958,761,"1,041",Plat 3,Plat 2,Plat 3,,,,,,,12:22,12:22,12:02,1,0,5,1,Revenant,OCtane,Bangalore,7,1,0,2,0,0,0,Xbox,Xbox,FALSE,R-99,Flatline
GID-908,908,07/04/2021,18:51,9,Ranked,Olympus,Bonsai Plaza,Bonsai Plaza,,Bangalore,3,Bloodhound,Caustic,,,18,173,372,Plat 3,Plat 3,Plat 3,,,,,,,02:05,03:53,03:53,0,0,1,0,Bloodhound,Caustic,Bangalore,15,0,0,0,0,0,0,PS4,PS4,TRUE,Spitfire,R-99
GID-909,909,07/07/2021,20:09,9,Ranked,Olympus,Estates,Estates,,Bangalore,1,Octane,Valkyrie,,,209,532,170,Plat 3,Plat 3,Plat 3,,,,,,,07:52,09:12,15:21,0,0,1,0,Bangalore,Octane,Valkyrie,3,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,Hemlok
GID-910,910,07/07/2021,20:30,9,Ranked,Olympus,Gardens,Grow Towers,,Bangalore,1,Revenant,OCtane,,,122,10,128,Plat 3,Gold 4,Plat 4,,,,,,,05:51,05:45,05:50,0,0,0,0,Bangalore,Revenant,OCtane,11,0,0,0,0,0,0,PS4,PS4,FALSE,Volt,Hemlok
GID-911,911,07/07/2021,20:37,9,Ranked,Olympus,Icarus,,,Bangalore,1,Wattson,Valkyrie,,,"3,020",470,"1,443",Plat 3,Gold 4,Plat 4,,,,,,,22:37,22:38,22:37,6,2,5,7,,,,1,3,1,0,1,1,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-912,912,07/12/2021,19:13,9,Ranked,Olympus,Estates,Carrier,,Bangalore,2,Wraith,PAthfinder,,,442,367,426,Plat 3,Plat 4,Plat 3,,,,,,,08:37,07:18,07:29,2,1,0,2,Pathfinder,Wraith,Bangalore,7,0,1,0,0,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-913,913,07/12/2021,19:25,9,Ranked,Olympus,Rift,Rift,,Bangalore,2,Wattson,Octane,,,197,60,67,Plat 3,Plat 4,Plat 4,,,,,,,06:28,06:28,06:28,0,0,0,0,Wattson,Octane,Bangalore,14,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-914,914,07/12/2021,19:34,9,Ranked,Olympus,Oasis,Gardens,,Bangalore,2,Lifeline,Loba,,,"1,780",386,"1,703",Plat 3,Plat 4,Plat 4,,,,,,,21:37,21:27,19:35,4,1,2,4,Loba,Lifeline,Bangalore,3,0,1,0,0,0,0,PS4,Xbox,FALSE,R-99,R301
GID-915,915,07/12/2021,19:59,9,Ranked,Olympus,Gardens,,,Bangalore,2,Lifeline,Bloodhound,,,"1,410","1,465","1,908",Plat 2,Plat 3,Plat 3,,,,,,,17:48,17:48,17:48,5,6,7,5,,,,1,0,1,0,0,0,0,PS4,PS4,FALSE,Volt,Flatline
GID-916,916,07/12/2021,20:23,9,Ranked,Olympus,Hydroponics,Solar Array,,Bangalore,2,Valkyrie,Octane,,,555,221,366,Plat 2,Gold 3,Plat 4,,,,,,,17:59,16:46,19:40,0,0,1,0,Valkyrie,Bangalore,Octane,5,2,0,0,0,0,0,PS4,PS4,FALSE,R-99,30-30 Repeater
GID-917,917,7/13/2021,19:44,9,Ranked,Olympus,Gardens,Gardens,,Bangalore,1,Bloodhound,Octane,,,208,561,548,Plat 2,Plat 4,Plat 4,,,,,,,07:17,07:17,05:49,0,2,1,0,Bloodhound,OCtane,BAngalore,10,0,1,0,1,0,0,PS4,PS4,FALSE,Volt,Flatline
GID-918,918,7/13/2021,19:55,9,Ranked,Olympus,Hydroponics,Hydroponics,,Bangalore,3,Gibraltar,Loba,,,257,111,89,Plat 2,Gold 3,Plat 4,,,,,,,03:08,02:12,03:09,0,0,0,1,Gibraltar,Loba,Bangalore,17,0,0,0,0,0,0,PS4,PS4,TRUE,Volt,MAstiff
GID-919,919,7/13/2021,20:01,9,Ranked,Olympus,Energy Depot,Hammond Labs,,Bangalore,2,Loba,Rampart,,,435,397,0,Plat 2,Plat 4,Gold 4,,,,,,,11:37,11:37,10:27,0,0,0,0,Rampart,Loba,Bangalore,11,0,0,0,0,0,0,PS4,PS4,FALSE,Havoc,G7-Scout
GID-920,920,7/13/2021,20:15,9,Ranked,Olympus,Gardens,Gardens,,Bangalore,1,Octane,Gibraltar,,,491,276,580,Plat 2,Plat 3,Plat 3,,,,,,,04:37,03:59,04:38,2,1,1,2,Octane,Bangalore,Gibraltar,10,0,0,1,0,0,0,PS4,PS4,TRUE,R-99,Wingman
GID-921,921,7/13/2021,20:23,9,Ranked,Olympus,Energy Depot,Gardens,,Bangalore,2,Caustic,Octane,,,137,159,202,Plat 2,Plat 3,Plat 3,,,,,,,06:44,06:44,06:44,0,0,0,0,Octane,Bangalore,Caustic,12,0,0,0,0,0,2,PS4,PS4,FALSE,R-99,Flatline
GID-922,922,7/13/2021,20:32,9,Ranked,Olympus,Rift,,,Bangalore,2,Wraith,Gibraltar,,,974,912,"2,526",Plat 2,Plat 2,Plat 2,,,,,,,21:39,21:39,21:39,3,2,3,4,,,,1,0,0,2,1,0,0,PS4,Xbox,FALSE,R-99,G7-Scout
GID-923,923,7/14/2021,19:46,9,Ranked,Olympus,Oasis,Energy Depot,,Bangalore,2,Gibraltar,Bloodhound,,,858,342,907,Plat 2,Plat 4,Plat 4,,,,,,,21:48,20:06,21:48,0,1,1,0,Gibraltar,Bloodhound,Bangalore,2,0,0,0,0,0,0,PS4,PS4,FALSE,Prowler,G7-Scout
GID-924,924,7/14/2021,20:13,9,Ranked,Olympus,Rift,Rift,,Gibraltar,3,Wattson,Octane,,,155,640,29,Plat 2,Plat 4,Gold 2,,,,,,,06:59,07:23,05:37,0,2,0,0,Octane,Gibraltar,Wattson,12,0,1,0,0,0,0,PS4,PS4,TRUE,30-30 Repeater,Alternator
GID-925,925,7/15/2021,20:09,9,Ranked,Olympus,Estates,Estates,,Bangalore,3,Revenant,Octane,,,276,20,259,Plat 2,Plat 4,Gold 4,,,,,,,02:25,02:25,02:25,0,0,0,1,Revenant,Bangalore,OCtane,20,0,0,0,0,0,0,PS4,PS4,TRUE,Spitfire,30-30 Repeater
GID-926,926,7/15/2021,20:16,9,Ranked,Olympus,Gardens,Gardens,,Bangalore,2,Lifeline,Valkyrie,,,273,34,204,Plat 2,Plat 4,Plat 4,,,,,,,02:57,02:58,02:57,0,0,0,0,Lifeline,Bangalore,Valkyrie,14,0,0,0,0,0,0,PS4,PS4,TRUE,Eva-8,Hemlok
GID-927,927,7/15/2021,20:22,9,Ranked,Olympus,Orbital Cannon,Rift,,Horizon,3,Crypto,Wraith,,,572,108,525,Plat 2,Gold 4,Plat 4,,,,,,,13:50,13:50,13:50,1,0,0,0,Crypto,Wraith,Horizon,6,0,0,0,0,2,0,PS4,PS4,FALSE,R-99,Flatline
GID-928,928,7/17/2021,09:38,9,Ranked,Olympus,Orbital Cannon,,,Bangalore,1,Valkyrie,Wraith,,,"1,923","1,389","1,935",Plat 2,Plat 2,Plat 3,,,,,,,21:45,21:45,21:45,8,3,4,8,,,,1,2,2,0,1,0,0,Xbox,PS4,FALSE,R-99,R301
GID-929,929,7/17/2021,10:04,9,Ranked,Olympus,Hydroponics,Hydroponics,,Bangalore,2,Lifeline,Mirage,,,95,437,0,Plat 2,Plat 3,Plat 2,,,,,,,02:23,02:42,01:57,0,0,0,0,Mirage,Bangalore,Lifeline,19,0,0,0,0,0,0,PS4,PS4,TRUE,RE-45,L-Star
GID-930,930,7/17/2021,10:10,9,Ranked,Olympus,Hydroponics,Gardens,,Bangalore,3,Bloodhound,Octane,,,319,278,649,Plat 2,Plat 4,Plat 3,,,,,,,14:13,14:13,14:13,1,0,1,1,Bloodhound,Bangalore,OCtane,7,0,0,1,0,0,0,PS4,PS4,FALSE,R-99,Flatline
GID-931,931,7/17/2021,10:28,9,Ranked,Olympus,Oasis,,,Bangalore,3,Caustic,OCtane,,,"1,476",994,"2,163",Plat 2,Plat 3,Gold 1,,,,,,,20:45,20:45,20:45,8,3,3,8,,,,1,1,0,0,0,0,1,Xbox,PS4,FALSE,R-99,Kraber
GID-932,932,7/17/2021,11:31,9,Ranked,Olympus,Bonsai Plaza,Carrier,,Bangalore,1,Wraith,Bloodhound,,,391,198,322,Plat 2,Gold 3,Plat 4,,,,,,,13:26,17:26,17:26,0,0,0,0,Bangalore,Bloodhound,Wraith,2,0,0,0,1,2,0,PS4,PS4,FALSE,R-99,Flatline
GID-933,933,7/17/2021,11:52,9,Ranked,Olympus,Oasis,Energy Depot,,Bangalore,3,Loba,Pathfinder,,,305,573,633,Plat 1,Plat 2,Plat 2,,,,,,,08:51,08:51,08:51,0,0,4,1,Loba,Bangalore,PAthfinder,9,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-934,934,7/17/2021,12:04,9,Ranked,Olympus,Docks,Turbine,,Bangalore,2,Valkyrie,Bloodhound,,,160,388,374,Plat 1,Plat 4,Plat 3,,,,,,,09:48,16:15,09:04,0,0,0,0,Bloodhound,Bangalore,Valkyrie,7,0,0,0,1,0,0,PS4,PS4,FALSE,Volt,Spitfire
GID-935,935,7/17/2021,12:24,9,Ranked,Olympus,Grow Towers,Solar Array,,Horizon,3,Gibraltar,Octane,,,558,580,271,Plat 2,Plat 4,Plat 4,,,,,,,10:57,15:27,11:11,1,0,1,1,Octane,Horizon,Gibraltar,7,1,1,0,1,0,0,PS4,Xbox,FALSE,R-99,Volt
GID-936,936,7/17/2021,12:48,9,Ranked,Olympus,Oasis,Oasis,,Horizon,1,Lifeline,Bloodhound,,,958,894,"1,204",Plat 2,Plat 4,Plat 4,,,,,,,19:48,19:48,19:48,3,3,3,4,Bloodhound,Lifeline,Horizon,2,0,1,2,1,0,0,Xbox,Xbox,FALSE,R-99,Longbow
GID-937,937,7/17/2021,13:12,9,Ranked,Olympus,Grow Towers,Gardens,,Bloodhound,2,Octane,Wraith,,,782,233,299,Plat 1,Plat 4,Plat 2,,,,,,,11:17,11:17,11:17,2,0,0,2,Wraith,Octane,Bloodhound,8,0,1,0,0,0,0,Xbox,PS4,FALSE,R-99,G7-Scout
GID-938,938,7/17/2021,13:26,9,Ranked,Olympus,Carrier,Grow Towers,,Bangalore,2,Revenant,OCtane,,,151,638,506,Plat 1,Plat 2,Plat 3,,,,,,,13:16,13:22,13:26,0,1,1,0,BAngalore,Revenant,OCtane,5,0,0,0,1,0,0,Xbox,Xbox,FALSE,R-99,G7-Scout
GID-939,939,7/17/2021,13:46,9,Ranked,Olympus,Icarus,Grow Towers,,Bangalore,2,Wraith,Lifeline,,,898,579,933,Plat 1,Gold 4,Plat 3,,,,,,,08:48,08:48,09:20,0,3,2,1,Lifeline,Wraith,Bangalore,10,0,0,1,0,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-940,940,7/17/2021,13:57,9,Ranked,Olympus,Orbital Cannon,Boxing Ring,,Bangalore,1,Mirage,Revenant,,,"1,042",147,607,Plat 1,Plat 3,Plat 3,,,,,,,17:46,17:46,17:46,1,0,2,2,Revenant,Bangalore,Mirage,4,1,0,1,1,0,0,PS4,PS4,FALSE,R-99,Flatline
GID-941,941,7/17/2021,14:17,9,Ranked,Olympus,Bonsai Plaza,Solar Array,,Bangalore,2,Octane,Revenant,,,469,286,494,Plat 1,Plat 4,Plat 3,,,,,,,09:44,09:43,09:43,1,2,0,1,Octane,Bangalore,Revenant,12,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-942,942,7/17/2021,14:37,9,Ranked,Olympus,Grow Towers,Solar Array,,Bangalore,1,Octane,Bloodhound,,,164,360,705,Plat 1,Plat 2,Gold 4,,,,,,,08:08,08:18,08:18,0,1,1,1,Octane,Bangalore,Bloodhound,11,0,0,0,0,0,0,PS4,PS4,FALSE,Volt,Hemlok
GID-943,943,7/17/2021,14:49,9,Ranked,Olympus,Gardens,Gardens,,Bangalore,2,Octane,Lifeline,,,626,448,604,Plat 1,Gold 2,Plat 2,,,,,,,05:58,05:21,04:57,0,2,2,0,Lifeline,OCtane,Bangalore,14,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,Hemlok
GID-944,944,7/17/2021,14:57,9,Ranked,Olympus,Hydroponics,Hydroponics,,Bangalore,3,Revenant,Gibraltar,,,124,110,13,Plat 1,Plat 4,Plat 2,,,,,,,02:32,02:26,02:32,0,0,0,0,Revenant,Gibraltar,Bangalore,16,0,0,0,0,0,0,Xbox,PS4,TRUE,Alternator,Hemlok
GID-945,945,7/17/2021,15:02,9,Ranked,Olympus,Gardens,Hammond Labs,,Bangalore,3,Octane,Gibraltar,,,"1,033","1,093",636,Plat 1,Plat 2,Plat 3,,,,,,,14:16,13:24,13:24,2,0,4,2,Gibraltar,Octane,Bangalore,6,2,0,0,0,0,0,PS4,PS4,FALSE,Volt,R301
GID-946,946,7/17/2021,15:20,9,Ranked,Olympus,Hammond Labs,Hammond Labs,,Bangalore,3,Wraith,Valkyrie,,,250,331,256,Plat 1,Gold 4,Plat 3,,,,,,,04:47,04:47,04:47,1,0,2,1,Wraith,Valkyrie,Bangalore,14,1,0,0,0,0,0,PS4,Xbox,FALSE,Volt,Hemlok
GID-947,947,7/17/2021,15:28,9,Ranked,Olympus,Gardens,Gardens,,Bangalore,1,Mirage,Octane,,,0,200,349,Plat 1,Plat 4,Plat 4,,,,,,,01:20,01:35,01:35,0,0,1,0,Bangalore,Mirage,Octane,19,0,0,0,0,0,0,PS4,PS4,TRUE,Volt,Flatline
GID-948,948,7/17/2021,15:57,9,Ranked,Olympus,Gardens,,,Bangalore,3,Octane,Revenant,,,576,"1,080","1,065",Plat 1,Plat 1,Plat 1,,,,,,,15:39,15:39,15:39,1,3,3,1,,,,1,0,0,0,0,0,0,Unknown,Unknown,FALSE,Volt,G7-Scout
GID-949,949,7/17/2021,16:20,9,Ranked,Olympus,Gardens,Rift,,Lifeline,3,Bangalore,Wraith,,,702,982,"1,183",Plat 1,Plat 4,Plat 2,,,,,,,17:52,17:55,17:55,2,1,3,2,Lifeline,Wraith,Bangalore,4,0,0,0,0,2,1,PS4,PS4,FALSE,R-99,G7-Scout
GID-950,950,7/19/2021,19:31,9,Ranked,Olympus,Grow Towers,Grow Towers,,Bangalore,2,Pathfinder,Wraith,,,800,583,888,Plat 1,Plat 4,Plat 2,,,,,,,14:42,14:42,14:42,1,3,2,1,Bangalore,Wraith,Pathfinder,2,1,1,1,0,0,0,PS4,PS4,FALSE,Havoc,G7-Scout
GID-951,951,7/19/2021,19:48,9,Ranked,Olympus,Gardens,Hammond Labs,,Bangalore,2,Wraith,Lifeline,,,800,888,583,Plat 1,Plat 2,Plat 4,,,,,,,14:42,14:42,14:41,1,2,3,1,Lifeline,Wraith,Bangalore,5,1,1,1,1,0,0,PS4,PS4,FALSE,R-99,Flatline
GID-952,952,7/19/2021,20:09,9,Ranked,Olympus,Estates,Turbine,,Bangalore,1,Wraith,Mirage,,,925,"2,253","1,089",Plat 1,Plat 2,Plat 1,,,,,,,12:14,15:04,15:04,3,4,2,3,Bangalore,Mirage,Wraith,5,0,0,1,1,0,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-953,953,7/19/2021,20:26,9,Ranked,Olympus,Carrier,Carrier,,Bangalore,3,Lifeline,Revenant,,,639,538,300,Plat 1,Plat 2,Plat 3,,,,,,,09:31,10:36,03:32,0,0,0,2,Revenant,Bangalore,Lifeline,9,0,2,0,1,0,0,Xbox,Xbox,FALSE,Volt,Hemlok
GID-954,954,7/19/2021,20:39,9,Ranked,Olympus,Gardens,Energy Depot,,Bangalore,1,Horizon,OCtane,,,"1,268",219,438,Plat 1,Plat 3,Plat 3,,,,,,,09:43,09:28,09:18,1,0,1,2,Horizon,Octane,Bangalore,12,0,1,0,0,0,0,PS4,PS4,FALSE,Volt,30-30 Repeater
GID-955,955,7/19/2021,20:52,9,Ranked,Olympus,Orbital Cannon,Boxing Ring,,Bangalore,2,Valkyrie,Horizon,,,896,398,957,Plat 1,Plat 2,Plat 2,,,,,,,14:22,16:50,16:50,1,2,2,2,Bangalore,Valkyrie,Horizon,4,0,0,1,0,0,0,PS4,PS4,FALSE,Wingman,R-99
GID-956,956,7/20/2021,19:29,9,Ranked,Olympus,Estates,Estates,,Bangalore,2,Octane,Valkyrie,,,295,205,125,Plat 1,Plat 3,Gold 1,,,,,,,06:33,06:33,06:32,0,0,0,1,Bangalore,Octane,Valkyrie,16,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-957,957,7/20/2021,19:42,9,Ranked,Olympus,Oasis,Oasis,,Bangalore,1,Wraith,Octane,,,204,68,20,Plat 1,Plat 2,Gold 4,,,,,,,01:25,01:34,01:34,0,0,0,0,Bangalore,Wraith,Octane,20,0,0,0,0,0,0,PS4,PS4,TRUE,Mozambique,
GID-958,958,7/20/2021,19:46,9,Ranked,Olympus,Gardens,Rift,,Bangalore,3,Valkyrie,Mirage,,,278,396,267,Plat 1,Plat 2,Plat 3,,,,,,,09:18,09:18,09:18,0,1,0,0,Mirage,Bangalore,Valkyrie,10,0,0,0,0,0,0,Xbox,PS4,FALSE,R-99,30-30 Repeater
GID-959,959,7/20/2021,19:58,9,Ranked,Olympus,Carrier,Hammond Labs,,Pathfinder,2,Bangalore,Bloodhound,,,343,514,894,Plat 1,Plat 1,Plat 3,,,,,,,14:19,16:19,08:28,3,1,2,3,Bloodhound,Pathfinder,Bangalore,4,2,0,0,2,0,0,PS4,PS4,FALSE,R-99,R301
GID-960,960,7/21/2021,20:16,9,Ranked,Olympus,Gardens,Gardens,,Bangalore,2,Pathfinder,Octane,,,505,145,299,Plat 1,Plat 3,Plat 2,,,,,,,02:17,02:18,02:17,2,1,0,2,Octane,PAthfinder,Bangalore,17,0,1,0,0,0,0,PS4,PS4,TRUE,R-99,Mastiff
GID-961,961,7/21/2021,20:23,9,Ranked,Olympus,Energy Depot,Energy Depot,,Bangalore,2,Octane,Wraith,,,81,20,175,Plat 1,Plat 2,Plat 2,,,,,,,01:34,01:34,01:34,0,0,0,0,Octane,Bangalore,Wraith,18,0,0,0,0,0,0,Xbox,Xbox,TRUE,L-Star,Volt
